Timestamp,Type,Setpoint,Current,PWM
1767574542.3428607,I,0.00,18.75,0.00
1767574542.362858,I,0.00,17.50,0.00
1767574542.38319,I,0.00,17.50,0.00
1767574542.402849,I,0.00,17.50,0.00
1767574542.415847,T,25.12,24.69
1767574542.4229429,I,0.00,17.50,0.00
1767574542.4429398,I,0.00,17.50,0.00
1767574542.4629397,I,0.00,17.50,0.00
1767574542.482942,I,0.00,17.50,0.00
1767574542.5024507,I,0.00,17.50,0.00
1767574542.5154495,T,25.19,24.69
1767574542.5224516,I,0.00,17.50,0.00
1767574542.5426388,I,0.00,17.50,0.00
1767574542.562706,I,0.00,17.50,0.00
1767574542.5827122,I,0.00,17.50,0.00
1767574542.602223,I,0.00,17.50,0.00
1767574542.6153424,T,25.19,24.69
1767574542.6223407,I,0.00,17.50,0.00
1767574542.6423438,I,0.00,18.75,0.00
1767574542.6628258,I,0.00,17.50,0.00
1767574542.6829941,I,0.00,17.50,0.00
1767574542.7035108,I,0.00,18.75,0.00
1767574542.7155054,T,25.19,24.69
1767574542.7225022,I,0.00,18.75,0.00
1767574542.7425885,I,0.00,18.75,0.00
1767574542.762653,I,0.00,17.50,0.00
1767574542.7830193,I,0.00,17.50,0.00
1767574542.8025868,I,0.00,17.50,0.00
1767574542.814741,T,25.19,24.69
1767574542.8231754,I,0.00,17.50,0.00
1767574542.8428981,I,0.00,17.50,0.00
1767574542.8630993,I,0.00,17.50,0.00
1767574542.8822975,I,0.00,16.25,0.00
1767574542.9028032,I,0.00,17.50,0.00
1767574542.9158037,T,25.19,24.69
1767574542.9228034,I,0.00,17.50,0.00
1767574542.9428053,I,0.00,17.50,0.00
1767574542.962968,I,0.00,17.50,0.00
1767574542.9830277,I,0.00,18.75,0.00
1767574543.0025444,I,0.00,17.50,0.00
1767574543.0155418,T,25.19,24.69
1767574543.0225418,I,0.00,17.50,0.00
1767574543.0425396,I,0.00,17.50,0.00
1767574543.0625722,I,0.00,17.50,0.00
1767574543.0831034,I,0.00,16.25,0.00
1767574543.102609,I,0.00,16.25,0.00
1767574543.1156087,T,25.19,24.69
1767574543.122609,I,0.00,17.50,0.00
1767574543.1431096,I,0.00,17.50,0.00
1767574543.1631072,I,0.00,17.50,0.00
1767574543.1817396,I,0.00,17.50,0.00
1767574543.2032256,I,0.00,17.50,0.00
1767574543.2152803,T,25.19,24.69
1767574543.2222807,I,0.00,17.50,0.00
1767574543.24228,I,0.00,18.75,0.00
1767574543.2626133,I,0.00,17.50,0.00
1767574543.2824478,I,0.00,17.50,0.00
1767574543.3030396,I,0.00,17.50,0.00
1767574543.316118,T,25.19,24.69
1767574543.323115,I,0.00,17.50,0.00
1767574543.3422575,I,0.00,17.50,0.00
1767574543.3629498,I,0.00,17.50,0.00
1767574543.382958,I,0.00,17.50,0.00
1767574543.402474,I,0.00,17.50,0.00
1767574543.4154751,T,25.19,24.69
1767574543.422475,I,0.00,17.50,0.00
1767574543.4427345,I,0.00,17.50,0.00
1767574543.462781,I,0.00,18.75,0.00
1767574543.4827878,I,0.00,17.50,0.00
1767574543.502364,I,0.00,18.75,0.00
1767574543.515882,T,25.19,24.69
1767574543.5228841,I,0.00,18.75,0.00
1767574543.5428817,I,0.00,17.50,0.00
1767574543.5628817,I,0.00,17.50,0.00
1767574543.582885,I,0.00,18.75,0.00
1767574543.6025364,I,0.00,17.50,0.00
1767574543.6156507,T,25.19,24.69
1767574543.6226492,I,0.00,17.50,0.00
1767574543.6426501,I,0.00,17.50,0.00
1767574543.6626549,I,0.00,16.25,0.00
1767574543.682784,I,0.00,17.50,0.00
1767574543.7030818,I,0.00,17.50,0.00
1767574543.7151542,T,25.12,24.69
1767574543.723154,I,0.00,16.25,0.00
1767574543.7432947,I,0.00,17.50,0.00
1767574543.763295,I,0.00,17.50,0.00
1767574543.7825158,I,0.00,17.50,0.00
1767574543.8030324,I,0.00,18.75,0.00
1767574543.8160322,T,25.12,24.69
1767574543.8231432,I,0.00,17.50,0.00
1767574543.8422992,I,0.00,18.75,0.00
1767574543.8622973,I,0.00,16.25,0.00
1767574543.8823135,I,0.00,17.50,0.00
1767574543.9023302,I,0.00,17.50,0.00
1767574543.9159105,T,25.12,24.69
1767574543.9229088,I,0.00,16.25,0.00
1767574543.9429088,I,0.00,17.50,0.00
1767574543.9631605,I,0.00,17.50,0.00
1767574543.9832287,I,0.00,17.50,0.00
1767574544.002492,I,0.00,17.50,0.00
1767574544.0157664,T,25.19,24.69
1767574544.0228403,I,0.00,17.50,0.00
1767574544.0428405,I,0.00,17.50,0.00
1767574544.062839,I,0.00,18.75,0.00
1767574544.0828204,I,0.00,17.50,0.00
1767574544.1023293,I,0.00,18.75,0.00
1767574544.115331,T,25.19,24.69
1767574544.122483,I,0.00,17.50,0.00
1767574544.1425886,I,0.00,17.50,0.00
1767574544.162859,I,0.00,17.50,0.00
1767574544.1820202,I,0.00,17.50,0.00
1767574544.2026935,I,0.00,17.50,0.00
1767574544.2158463,T,25.19,24.69
1767574544.2229073,I,0.00,17.50,0.00
1767574544.2429073,I,0.00,18.75,0.00
1767574544.2629075,I,0.00,17.50,0.00
1767574544.28291,I,0.00,17.50,0.00
1767574544.3021564,I,0.00,16.25,0.00
1767574544.3156831,T,25.19,24.69
1767574544.3231184,I,0.00,17.50,0.00
1767574544.3429394,I,0.00,17.50,0.00
1767574544.3633,I,0.00,17.50,0.00
1767574544.3825128,I,0.00,17.50,0.00
1767574544.4026377,I,0.00,17.50,0.00
1767574544.415638,T,25.19,24.69
1767574544.4226387,I,0.00,17.50,0.00
1767574544.4428957,I,0.00,18.75,0.00
1767574544.463249,I,0.00,17.50,0.00
1767574544.4832566,I,0.00,17.50,0.00
1767574544.502459,I,0.00,18.75,0.00
1767574544.515458,T,25.19,24.69
1767574544.52254,I,0.00,17.50,0.00
1767574544.5425384,I,0.00,17.50,0.00
1767574544.5628104,I,0.00,17.50,0.00
1767574544.5828912,I,0.00,18.75,0.00
1767574544.602401,I,0.00,17.50,0.00
1767574544.6154006,T,25.19,24.69
1767574544.6224003,I,0.00,16.25,0.00
1767574544.6425176,I,0.00,17.50,0.00
1767574544.6625175,I,0.00,17.50,0.00
1767574544.68252,I,1000.00,17.50,7.86
1767574544.7030277,I,1000.00,85.00,15.18
1767574544.7160285,T,25.19,24.69
1767574544.7230272,I,1000.00,160.00,21.90
1767574544.7430289,I,1000.00,221.25,28.13
1767574544.763029,I,1000.00,295.00,33.77
1767574544.7830274,I,1000.00,340.00,39.05
1767574544.8033888,I,1000.00,400.00,43.85
1767574544.8153832,T,25.19,24.69
1767574544.8233862,I,1000.00,447.50,48.27
1767574544.842406,I,1000.00,485.00,52.39
1767574544.8627195,I,1000.00,528.75,56.16
1767574544.8832383,I,1000.00,575.00,59.56
1767574544.90276,I,1000.00,592.50,62.82
1767574544.9158988,T,25.12,24.69
1767574544.9228964,I,1000.00,613.75,65.91
1767574544.9428964,I,1000.00,663.75,68.60
1767574544.9630458,I,1000.00,680.00,71.16
1767574544.9830513,I,1000.00,703.75,73.53
1767574545.002563,I,1000.00,741.25,75.60
1767574545.0155652,T,25.12,24.69
1767574545.022625,I,1000.00,742.50,77.66
1767574545.0427465,I,1000.00,768.75,79.51
1767574545.062746,I,1000.00,797.50,81.13
1767574545.0832856,I,1000.00,798.75,82.74
1767574545.1028655,I,1000.00,820.00,84.18
1767574545.1158676,T,25.12,24.69
1767574545.122866,I,1000.00,848.75,85.39
1767574545.1428697,I,1000.00,853.75,86.56
1767574545.1628687,I,1000.00,861.25,87.67
1767574545.1828759,I,1000.00,876.25,88.66
1767574545.2023895,I,1000.00,881.25,89.61
1767574545.2155173,T,25.19,24.69
1767574545.2226663,I,1000.00,895.00,90.45
1767574545.2426562,I,1000.00,905.00,91.21
1767574545.2629416,I,1000.00,911.25,91.92
1767574545.2830377,I,1000.00,913.75,92.61
1767574545.3024058,I,1000.00,915.00,93.29
1767574545.3154962,T,25.19,24.69
1767574545.3225772,I,1000.00,933.75,93.82
1767574545.3425746,I,1000.00,931.25,94.37
1767574545.3625748,I,1000.00,931.25,94.92
1767574545.3825796,I,1000.00,943.75,95.37
1767574545.4031029,I,1000.00,948.75,95.78
1767574545.416107,T,25.19,24.69
1767574545.4231615,I,1000.00,938.75,96.27
1767574545.4432156,I,1000.00,948.75,96.68
1767574545.4632123,I,1000.00,957.50,97.02
1767574545.483215,I,1000.00,953.75,97.39
1767574545.502759,I,1000.00,960.00,97.71
1767574545.5157578,T,25.19,24.69
1767574545.5227532,I,1000.00,970.00,97.95
1767574545.5430226,I,1000.00,955.00,98.31
1767574545.5628088,I,1000.00,973.75,98.52
1767574545.5828166,I,1000.00,981.25,98.67
1767574545.602328,I,1000.00,976.25,98.86
1767574545.6157243,T,25.19,24.69
1767574545.6227274,I,1000.00,976.25,99.05
1767574545.6430776,I,1000.00,987.50,99.15
1767574545.6632426,I,1000.00,985.00,99.27
1767574545.683245,I,1000.00,987.50,99.37
1767574545.702751,I,1000.00,985.00,99.49
1767574545.7158291,T,25.19,24.69
1767574545.7228293,I,1000.00,986.25,99.60
1767574545.7428293,I,1000.00,985.00,99.72
1767574545.7628293,I,1000.00,983.75,99.85
1767574545.7824104,I,1000.00,986.25,99.96
1767574545.803201,I,1000.00,980.00,100.12
1767574545.8152077,T,25.19,24.69
1767574545.8232026,I,1000.00,978.75,100.29
1767574545.8431988,I,1000.00,995.00,100.33
1767574545.8631988,I,1000.00,987.50,100.43
1767574545.8823452,I,1000.00,977.50,100.61
1767574545.9029138,I,1000.00,987.50,100.71
1767574545.9159138,T,25.19,24.69
1767574545.9229138,I,1000.00,982.50,100.85
1767574545.9429138,I,1000.00,978.75,101.02
1767574545.9630275,I,1000.00,996.25,101.05
1767574545.9831324,I,1000.00,988.75,101.14
1767574546.0026383,I,1000.00,990.00,101.22
1767574546.0156395,T,25.19,24.69
1767574546.0226383,I,1000.00,998.75,101.23
1767574546.0426366,I,1000.00,1000.00,101.23
1767574546.0626314,I,1000.00,996.25,101.26
1767574546.0826342,I,1000.00,1002.50,101.24
1767574546.1031547,I,1000.00,998.75,101.25
1767574546.1153002,T,25.19,24.69
1767574546.1230493,I,1000.00,1002.50,101.23
1767574546.1423123,I,1000.00,1001.25,101.22
1767574546.1623178,I,1000.00,997.50,101.24
1767574546.1828296,I,1000.00,1000.00,101.24
1767574546.2024515,I,1000.00,995.00,101.28
1767574546.215686,T,25.19,24.69
1767574546.2227871,I,1000.00,997.50,101.30
1767574546.242788,I,1000.00,1000.00,101.30
1767574546.262784,I,1000.00,991.25,101.37
1767574546.2830856,I,1000.00,982.50,101.51
1767574546.3029702,I,1000.00,995.00,101.55
1767574546.315973,T,25.19,24.69
1767574546.322973,I,1000.00,982.50,101.69
1767574546.343155,I,1000.00,987.50,101.79
1767574546.3632152,I,1000.00,991.25,101.86
1767574546.3832219,I,1000.00,981.25,102.01
1767574546.40317,I,1000.00,998.75,102.02
1767574546.4152064,T,25.19,24.62
1767574546.4231868,I,1000.00,1006.25,101.97
1767574546.4431865,I,1000.00,980.00,102.13
1767574546.463184,I,1000.00,1000.00,102.13
1767574546.4832714,I,1000.00,1006.25,102.08
1767574546.5033107,I,1000.00,1002.50,102.06
1767574546.5160892,T,25.19,24.62
1767574546.523078,I,1000.00,1000.00,102.06
1767574546.5425053,I,1000.00,1006.25,102.01
1767574546.5627089,I,1000.00,1005.00,101.97
1767574546.58177,I,1000.00,993.75,102.02
1767574546.6028562,I,1000.00,1002.50,102.00
1767574546.6159368,T,25.19,24.62
1767574546.6230674,I,1000.00,1007.50,101.94
1767574546.6432548,I,1000.00,990.00,102.02
1767574546.6632576,I,1000.00,1001.25,102.01
1767574546.6824145,I,1000.00,1003.75,101.98
1767574546.7031653,I,1000.00,990.00,102.06
1767574546.715169,T,25.25,24.62
1767574546.7231658,I,1000.00,987.50,102.16
1767574546.742778,I,1000.00,1002.50,102.14
1767574546.7628684,I,1000.00,997.50,102.16
1767574546.7830727,I,1000.00,985.00,102.28
1767574546.803089,I,1000.00,993.75,102.33
1767574546.8157196,T,25.25,24.62
1767574546.8227766,I,1000.00,987.50,102.43
1767574546.8427758,I,1000.00,988.75,102.52
1767574546.86303,I,1000.00,997.50,102.54
1767574546.883299,I,1000.00,1000.00,102.54
1767574546.9029095,I,1000.00,990.00,102.62
1767574546.915996,T,25.25,24.62
1767574546.9231145,I,1000.00,998.75,102.63
1767574546.9431126,I,1000.00,998.75,102.64
1767574546.9631116,I,1000.00,1000.00,102.64
1767574546.982502,I,1000.00,997.50,102.66
1767574547.003082,I,1000.00,997.50,102.68
1767574547.0160813,T,25.31,24.62
1767574547.0230815,I,1000.00,1001.25,102.67
1767574547.0430942,I,1000.00,1000.00,102.67
1767574547.0622604,I,1000.00,997.50,102.69
1767574547.0827398,I,1000.00,998.75,102.70
1767574547.1023488,I,1000.00,990.00,102.78
1767574547.1153345,T,25.31,24.62
1767574547.1223354,I,1000.00,998.75,102.79
1767574547.1428695,I,1000.00,996.25,102.82
1767574547.1628687,I,1000.00,985.00,102.94
1767574547.1830375,I,1000.00,982.50,103.08
1767574547.2026134,I,1000.00,1003.75,103.05
1767574547.2157342,T,25.31,24.62
1767574547.222734,I,1000.00,992.50,103.11
1767574547.242731,I,1000.00,995.00,103.15
1767574547.262731,I,1000.00,1002.50,103.13
1767574547.2832396,I,1000.00,990.00,103.21
1767574547.302834,I,1000.00,995.00,103.25
1767574547.3157284,T,25.31,24.62
1767574547.3227255,I,1000.00,1005.00,103.21
1767574547.3422737,I,1000.00,991.25,103.28
1767574547.3629136,I,1000.00,998.75,103.29
1767574547.3829238,I,1000.00,1006.25,103.24
1767574547.4025664,I,1000.00,1002.50,103.22
1767574547.4155629,T,25.31,24.62
1767574547.4225638,I,1000.00,1001.25,103.21
1767574547.4427214,I,1000.00,1002.50,103.19
1767574547.462719,I,1000.00,1001.25,103.18
1767574547.4829652,I,1000.00,1003.75,103.15
1767574547.5025356,I,1000.00,1000.00,103.15
1767574547.5158114,T,25.31,24.62
1767574547.5228114,I,1000.00,1003.75,103.12
1767574547.5428104,I,1000.00,1001.25,103.11
1767574547.5628111,I,1000.00,991.25,103.18
1767574547.5830686,I,1000.00,1002.50,103.16
1767574547.6026597,I,1000.00,996.25,103.19
1767574547.6156523,T,25.37,24.56
1767574547.6226528,I,1000.00,986.25,103.30
1767574547.6426528,I,1000.00,993.75,103.35
1767574547.6626525,I,1000.00,992.50,103.41
1767574547.6826665,I,1000.00,985.00,103.53
1767574547.7031748,I,1000.00,993.75,103.58
1767574547.7151754,T,25.37,24.56
1767574547.7231748,I,1000.00,987.50,103.68
1767574547.743173,I,1000.00,986.25,103.79
1767574547.7622924,I,1000.00,995.00,103.83
1767574547.7828462,I,1000.00,1001.25,103.82
1767574547.802358,I,1000.00,988.75,103.91
1767574547.8156323,T,25.37,24.56
1767574547.822834,I,1000.00,997.50,103.93
1767574547.8428326,I,1000.00,997.50,103.95
1767574547.8630474,I,1000.00,1001.25,103.94
1767574547.8830516,I,1000.00,1001.25,103.93
1767574547.9025714,I,1000.00,996.25,103.96
1767574547.915559,T,25.44,24.56
1767574547.9225595,I,1000.00,1000.00,103.96
1767574547.9425592,I,1000.00,993.75,104.01
1767574547.96256,I,1000.00,1006.25,103.96
1767574547.982563,I,1000.00,998.75,103.97
1767574548.003187,I,1000.00,992.50,104.03
1767574548.0151923,T,25.44,24.56
1767574548.0231872,I,1000.00,1006.25,103.98
1767574548.0431867,I,1000.00,997.50,104.00
1767574548.063187,I,1000.00,997.50,104.02
1767574548.0831888,I,1000.00,991.25,104.09
1767574548.1026945,I,1000.00,1002.50,104.07
1767574548.115859,T,25.44,24.56
1767574548.12285,I,1000.00,991.25,104.14
1767574548.142973,I,1000.00,996.25,104.17
1767574548.1630542,I,1000.00,1005.00,104.13
1767574548.1830602,I,1000.00,990.00,104.21
1767574548.2032368,I,1000.00,997.50,104.23
1767574548.2154462,T,25.50,24.50
1767574548.2225416,I,1000.00,1003.75,104.20
1767574548.242539,I,1000.00,1002.50,104.18
1767574548.262538,I,1000.00,997.50,104.20
1767574548.2833052,I,1000.00,1005.00,104.16
1767574548.302654,I,1000.00,1003.75,104.13
1767574548.3157108,T,25.50,24.50
1767574548.3230727,I,1000.00,998.75,104.14
1767574548.343081,I,1000.00,1001.25,104.13
1767574548.3632286,I,1000.00,1003.75,104.10
1767574548.3823667,I,1000.00,1001.25,104.09
1767574548.4026408,I,1000.00,1001.25,104.08
1767574548.415648,T,25.50,24.50
1767574548.4228988,I,1000.00,1005.00,104.04
1767574548.4428973,I,1000.00,998.75,104.05
1767574548.462897,I,1000.00,988.75,104.14
1767574548.4831746,I,1000.00,1002.50,104.12
1767574548.5026915,I,1000.00,997.50,104.14
1767574548.5157955,T,25.56,24.50
1767574548.5227935,I,1000.00,986.25,104.25
1767574548.5428946,I,1000.00,992.50,104.31
1767574548.563036,I,1000.00,993.75,104.36
1767574548.5831258,I,1000.00,986.25,104.47
1767574548.6026402,I,1000.00,996.25,104.50
1767574548.615641,T,25.56,24.50
1767574548.6226406,I,1000.00,1003.75,104.47
1767574548.6426413,I,1000.00,990.00,104.55
1767574548.663004,I,1000.00,998.75,104.56
1767574548.6831222,I,1000.00,998.75,104.57
1767574548.7028117,I,1000.00,991.25,104.64
1767574548.7158802,T,25.56,24.50
1767574548.7228818,I,1000.00,998.75,104.65
1767574548.7428818,I,1000.00,997.50,104.67
1767574548.7628834,I,1000.00,1000.00,104.67
1767574548.7824347,I,1000.00,998.75,104.68
1767574548.8031418,I,1000.00,997.50,104.70
1767574548.8154926,T,25.69,24.50
1767574548.8229945,I,1000.00,1001.25,104.69
1767574548.8428571,I,1000.00,995.00,104.73
1767574548.8630068,I,1000.00,997.50,104.75
1767574548.8820422,I,1000.00,997.50,104.77
1767574548.9029384,I,1000.00,990.00,104.85
1767574548.9154742,T,25.69,24.50
1767574548.9224758,I,1000.00,982.50,104.99
1767574548.9425595,I,1000.00,993.75,105.04
1767574548.962618,I,1000.00,996.25,105.07
1767574548.9826236,I,1000.00,992.50,105.13
1767574549.0032,I,1000.00,1002.50,105.11
1767574549.0158222,T,25.69,24.50
1767574549.0228212,I,1000.00,992.50,105.17
1767574549.0428216,I,1000.00,993.75,105.22
1767574549.0628219,I,1000.00,1003.75,105.19
1767574549.0831842,I,1000.00,990.00,105.27
1767574549.102783,I,1000.00,996.25,105.30
1767574549.1157887,T,25.75,24.44
1767574549.1226463,I,1000.00,1006.25,105.25
1767574549.1428616,I,1000.00,1003.75,105.22
1767574549.1628737,I,1000.00,1000.00,105.22
1767574549.182972,I,1000.00,1005.00,105.18
1767574549.2028546,I,1000.00,1003.75,105.15
1767574549.2158592,T,25.75,24.44
1767574549.222896,I,1000.00,1005.00,105.11
1767574549.2427094,I,1000.00,1002.50,105.09
1767574549.2627869,I,1000.00,1003.75,105.06
1767574549.2827964,I,1000.00,1003.75,105.03
1767574549.3023105,I,1000.00,995.00,105.07
1767574549.3160057,T,25.75,24.44
1767574549.322403,I,1000.00,1005.00,105.03
1767574549.3428578,I,1000.00,1001.25,105.02
1767574549.3629465,I,1000.00,992.50,105.08
1767574549.3830125,I,1000.00,1002.50,105.06
1767574549.4025311,I,1000.00,996.25,105.09
1767574549.4156027,T,25.81,24.37
1767574549.4226053,I,1000.00,988.75,105.18
1767574549.4426816,I,1000.00,996.25,105.21
1767574549.463049,I,1000.00,992.50,105.27
1767574549.4832587,I,1000.00,987.50,105.37
1767574549.5029023,I,1000.00,996.25,105.40
1767574549.5158942,T,25.81,24.37
1767574549.5230417,I,1000.00,1002.50,105.38
1767574549.5431135,I,1000.00,988.75,105.47
1767574549.5631137,I,1000.00,997.50,105.49
1767574549.5829284,I,1000.00,1001.25,105.48
1767574549.6024458,I,1000.00,998.75,105.49
1767574549.6154444,T,25.81,24.37
1767574549.6224444,I,1000.00,1001.25,105.48
1767574549.6431968,I,1000.00,998.75,105.49
1767574549.6632519,I,1000.00,1002.50,105.47
1767574549.6834223,I,1000.00,1002.50,105.45
1767574549.7023802,I,1000.00,998.75,105.46
1767574549.7154524,T,25.87,24.37
1767574549.722459,I,1000.00,1000.00,105.46
1767574549.742607,I,1000.00,996.25,105.49
1767574549.76267,I,1000.00,998.75,105.50
1767574549.7826777,I,1000.00,998.75,105.51
1767574549.803194,I,1000.00,992.50,105.57
1767574549.8153467,T,25.87,24.37
1767574549.8223484,I,1000.00,985.00,105.69
1767574549.8423254,I,1000.00,997.50,105.71
1767574549.8623219,I,1000.00,990.00,105.79
1767574549.8823292,I,1000.00,988.75,105.88
1767574549.9028616,I,1000.00,996.25,105.91
1767574549.91586,T,25.87,24.37
1767574549.9228642,I,1000.00,983.75,106.04
1767574549.9429517,I,1000.00,1000.00,106.04
1767574549.9631884,I,1000.00,1006.25,105.99
1767574549.9831936,I,1000.00,983.75,106.12
1767574550.0029652,I,1000.00,1000.00,106.12
1767574550.015445,T,26.00,24.37
1767574550.0224452,I,1000.00,1007.50,106.06
1767574550.0424447,I,1000.00,1005.00,106.02
1767574550.06252,I,1000.00,1001.25,106.01
1767574550.0828142,I,1000.00,1007.50,105.95
1767574550.1031106,I,1000.00,996.25,105.98
1767574550.1161146,T,26.00,24.37
1767574550.1222873,I,1000.00,997.50,106.00
1767574550.1428137,I,1000.00,995.00,106.04
1767574550.1628988,I,1000.00,1007.50,105.98
1767574550.1829042,I,1000.00,992.50,106.04
1767574550.2024322,I,1000.00,993.75,106.09
1767574550.2154298,T,26.00,24.37
1767574550.2224293,I,1000.00,1006.25,106.04
1767574550.2428498,I,1000.00,1002.50,106.02
1767574550.262849,I,1000.00,991.25,106.09
1767574550.2828565,I,1000.00,995.00,106.13
1767574550.303093,I,1000.00,1000.00,106.13
1767574550.315176,T,26.12,24.31
1767574550.3232043,I,1000.00,990.00,106.21
1767574550.3426588,I,1000.00,996.25,106.24
1767574550.362738,I,1000.00,996.25,106.27
1767574550.3827481,I,1000.00,988.75,106.36
1767574550.40226,I,1000.00,1000.00,106.36
1767574550.4152594,T,26.12,24.31
1767574550.4223619,I,1000.00,1003.75,106.33
1767574550.4424105,I,1000.00,992.50,106.39
1767574550.4627526,I,1000.00,1002.50,106.37
1767574550.4827573,I,1000.00,1002.50,106.35
1767574550.5029743,I,1000.00,1002.50,106.33
1767574550.5161083,T,26.12,24.31
1767574550.5231109,I,1000.00,1002.50,106.31
1767574550.5431094,I,1000.00,1001.25,106.30
1767574550.562277,I,1000.00,1005.00,106.26
1767574550.5823643,I,1000.00,1000.00,106.26
1767574550.6028762,I,1000.00,1001.25,106.25
1767574550.6159954,T,26.19,24.25
1767574550.6230779,I,1000.00,1003.75,106.22
1767574550.6430767,I,1000.00,998.75,106.23
1767574550.6632261,I,1000.00,1003.75,106.20
1767574550.6823103,I,1000.00,1000.00,106.20
1767574550.7029102,I,1000.00,992.50,106.26
1767574550.7159102,T,26.19,24.25
1767574550.7229111,I,1000.00,986.25,106.37
1767574550.7430763,I,1000.00,997.50,106.39
1767574550.7630794,I,1000.00,988.75,106.48
1767574550.783305,I,1000.00,988.75,106.57
1767574550.802824,I,1000.00,996.25,106.60
1767574550.815929,T,26.19,24.25
1767574550.8229346,I,1000.00,987.50,106.70
1767574550.8430293,I,1000.00,991.25,106.77
1767574550.8625512,I,1000.00,998.75,106.78
1767574550.8831925,I,1000.00,998.75,106.79
1767574550.9026093,I,1000.00,995.00,106.83
1767574550.914892,T,26.31,24.25
1767574550.9222367,I,1000.00,1002.50,106.81
1767574550.9432383,I,1000.00,997.50,106.83
1767574550.9628384,I,1000.00,1001.25,106.82
1767574550.9831522,I,1000.00,998.75,106.83
1767574551.002753,I,1000.00,998.75,106.84
1767574551.0153382,T,26.31,24.25
1767574551.0223424,I,1000.00,1000.00,106.84
1767574551.0424109,I,1000.00,998.75,106.85
1767574551.062408,I,1000.00,1000.00,106.85
1767574551.0830312,I,1000.00,997.50,106.87
1767574551.1025982,I,1000.00,988.75,106.96
1767574551.1155972,T,26.31,24.25
1767574551.1225998,I,1000.00,1001.25,106.95
1767574551.142695,I,1000.00,995.00,106.99
1767574551.1627464,I,1000.00,985.00,107.11
1767574551.1827583,I,1000.00,1000.00,107.11
1767574551.2029653,I,1000.00,998.75,107.12
1767574551.216091,T,26.37,24.19
1767574551.2231727,I,1000.00,992.50,107.18
1767574551.2431712,I,1000.00,1001.25,107.17
1767574551.2629995,I,1000.00,1008.75,107.10
1767574551.282559,I,1000.00,993.75,107.15
1767574551.3031065,I,1000.00,1000.00,107.15
1767574551.3161004,T,26.37,24.19
1767574551.3231027,I,1000.00,1007.50,107.09
1767574551.3427968,I,1000.00,995.00,107.13
1767574551.3627968,I,1000.00,1002.50,107.11
