Timestamp,Type,Setpoint,Current,PWM
1767579584.5036104,I,0.00,16.25,0.00
1767579584.523615,I,0.00,17.50,0.00
1767579584.5441263,I,0.00,16.25,0.00
1767579584.5641925,I,0.00,17.50,0.00
1767579584.584192,I,0.00,17.50,0.00
1767579584.5961914,T,43.19,26.94
1767579584.6032634,I,0.00,16.25,0.00
1767579584.624271,I,0.00,17.50,0.00
1767579584.6438565,I,0.00,17.50,0.00
1767579584.6639116,I,0.00,16.25,0.00
1767579584.6841319,I,0.00,17.50,0.00
1767579584.6971328,T,43.19,26.94
1767579584.7041328,I,0.00,16.25,0.00
1767579584.7242947,I,0.00,18.75,0.00
1767579584.743904,I,0.00,17.50,0.00
1767579584.763904,I,0.00,17.50,0.00
1767579584.7839081,I,0.00,17.50,0.00
1767579584.796904,T,43.19,26.94
1767579584.8039038,I,0.00,16.25,0.00
1767579584.8239844,I,0.00,16.25,0.00
1767579584.844491,I,0.00,17.50,0.00
1767579584.8644946,I,0.00,16.25,0.00
1767579584.8834903,I,0.00,17.50,0.00
1767579584.896559,T,43.19,26.94
1767579584.9035602,I,0.00,17.50,0.00
1767579584.9235606,I,0.00,17.50,0.00
1767579584.9433439,I,0.00,16.25,0.00
1767579584.9633932,I,0.00,16.25,0.00
1767579584.9834585,I,0.00,17.50,0.00
1767579584.9964592,T,43.19,26.94
1767579585.0034585,I,0.00,16.25,0.00
1767579585.0236578,I,0.00,17.50,0.00
1767579585.0442245,I,0.00,17.50,0.00
1767579585.0642245,I,0.00,17.50,0.00
1767579585.084224,I,0.00,16.25,0.00
1767579585.0964592,T,43.19,26.94
1767579585.1034591,I,0.00,17.50,0.00
1767579585.1239772,I,0.00,17.50,0.00
1767579585.1434822,I,0.00,16.25,0.00
1767579585.1634824,I,0.00,16.25,0.00
1767579585.1835532,I,0.00,17.50,0.00
1767579585.1965535,T,43.13,27.06
1767579585.2039347,I,0.00,16.25,0.00
1767579585.2242827,I,0.00,17.50,0.00
1767579585.2437904,I,0.00,16.25,0.00
1767579585.2638958,I,0.00,16.25,0.00
1767579585.2838957,I,0.00,16.25,0.00
1767579585.2964027,T,43.13,27.06
1767579585.3034024,I,0.00,16.25,0.00
1767579585.3235898,I,0.00,17.50,0.00
1767579585.34397,I,0.00,17.50,0.00
1767579585.364051,I,0.00,16.25,0.00
1767579585.384129,I,0.00,16.25,0.00
1767579585.3971293,T,43.13,27.06
1767579585.4041286,I,0.00,17.50,0.00
1767579585.4241312,I,0.00,17.50,0.00
1767579585.4439251,I,0.00,16.25,0.00
1767579585.463925,I,0.00,17.50,0.00
1767579585.483925,I,0.00,17.50,0.00
1767579585.4969246,T,43.06,27.06
1767579585.5039253,I,0.00,16.25,0.00
1767579585.5239272,I,0.00,17.50,0.00
1767579585.544433,I,0.00,17.50,0.00
1767579585.5635004,I,0.00,16.25,0.00
1767579585.5834944,I,0.00,17.50,0.00
1767579585.5966384,T,43.06,27.06
1767579585.603639,I,0.00,17.50,0.00
1767579585.6236455,I,0.00,16.25,0.00
1767579585.6434085,I,0.00,16.25,0.00
1767579585.6634731,I,0.00,16.25,0.00
1767579585.6834705,I,0.00,16.25,0.00
1767579585.6964707,T,43.06,27.06
1767579585.7034707,I,0.00,16.25,0.00
1767579585.7234733,I,0.00,18.75,0.00
1767579585.7439785,I,0.00,16.25,0.00
1767579585.7639804,I,0.00,17.50,0.00
1767579585.7842681,I,0.00,16.25,0.00
1767579585.7962677,T,43.06,27.12
1767579585.803267,I,0.00,17.50,0.00
1767579585.8235178,I,0.00,16.25,0.00
1767579585.8440685,I,0.00,16.25,0.00
1767579585.8640652,I,0.00,17.50,0.00
1767579585.8840659,I,0.00,16.25,0.00
1767579585.8971353,T,43.06,27.12
1767579585.9041355,I,0.00,17.50,0.00
1767579585.924139,I,0.00,16.25,0.00
1767579585.9439301,I,0.00,17.50,0.00
1767579585.9640534,I,0.00,16.25,0.00
1767579585.98417,I,0.00,16.25,0.00
1767579585.9962356,T,43.06,27.12
1767579586.0042315,I,0.00,18.75,0.00
1767579586.0242345,I,0.00,16.25,0.00
1767579586.0437427,I,0.00,17.50,0.00
1767579586.0637424,I,0.00,17.50,0.00
1767579586.0837493,I,0.00,17.50,0.00
1767579586.0968664,T,43.00,27.19
1767579586.1038656,I,0.00,17.50,0.00
1767579586.1238682,I,0.00,16.25,0.00
1767579586.1441643,I,0.00,17.50,0.00
1767579586.1633413,I,0.00,17.50,0.00
1767579586.1843424,I,0.00,16.25,0.00
1767579586.19634,T,43.00,27.19
1767579586.2033398,I,0.00,17.50,0.00
1767579586.2233427,I,0.00,17.50,0.00
1767579586.244095,I,0.00,17.50,0.00
1767579586.2639687,I,0.00,16.25,0.00
1767579586.283963,I,0.00,17.50,0.00
1767579586.296964,T,43.00,27.19
1767579586.303964,I,0.00,16.25,0.00
1767579586.3241472,I,0.00,17.50,0.00
1767579586.3436646,I,0.00,17.50,0.00
1767579586.3636634,I,0.00,16.25,0.00
1767579586.3836632,I,0.00,17.50,0.00
1767579586.3966618,T,42.94,27.19
1767579586.404136,I,0.00,16.25,0.00
1767579586.4241412,I,0.00,17.50,0.00
1767579586.4436653,I,0.00,16.25,0.00
1767579586.4638917,I,0.00,16.25,0.00
1767579586.4838917,I,0.00,17.50,0.00
1767579586.4969983,T,42.94,27.19
1767579586.5040715,I,0.00,16.25,0.00
1767579586.5240748,I,0.00,16.25,0.00
1767579586.543589,I,0.00,17.50,0.00
1767579586.563615,I,0.00,16.25,0.00
1767579586.5836155,I,0.00,16.25,0.00
1767579586.5966158,T,42.94,27.19
1767579586.6036153,I,0.00,17.50,0.00
1767579586.623759,I,0.00,17.50,0.00
1767579586.6433518,I,0.00,16.25,0.00
1767579586.6639242,I,0.00,17.50,0.00
1767579586.6839259,I,0.00,16.25,0.00
1767579586.6970017,T,42.94,27.31
1767579586.7039988,I,0.00,16.25,0.00
1767579586.7241304,I,0.00,17.50,0.00
1767579586.7436426,I,0.00,16.25,0.00
1767579586.763641,I,0.00,17.50,0.00
1767579586.784137,I,0.00,16.25,0.00
1767579586.797225,T,42.94,27.31
1767579586.803516,I,0.00,16.25,0.00
1767579586.8236823,I,0.00,17.50,0.00
1767579586.8441014,I,0.00,18.75,0.00
1767579586.8641045,I,0.00,17.50,0.00
1767579586.8832996,I,0.00,17.50,0.00
1767579586.8965762,T,42.94,27.31
1767579586.903421,I,0.00,17.50,0.00
1767579586.9234538,I,0.00,16.25,0.00
1767579586.9440222,I,0.00,17.50,0.00
1767579586.9640172,I,0.00,16.25,0.00
1767579586.9827778,I,0.00,17.50,0.00
1767579586.9968786,T,42.81,27.31
1767579587.0038788,I,0.00,16.25,0.00
1767579587.0240204,I,0.00,17.50,0.00
1767579587.0434527,I,0.00,16.25,0.00
1767579587.0638328,I,0.00,16.25,0.00
1767579587.083698,I,0.00,16.25,0.00
1767579587.096835,T,42.81,27.31
1767579587.1038368,I,0.00,16.25,0.00
1767579587.1242301,I,0.00,17.50,0.00
1767579587.1435716,I,0.00,17.50,0.00
1767579587.16357,I,0.00,16.25,0.00
1767579587.1835737,I,0.00,17.50,0.00
1767579587.196663,T,42.81,27.31
1767579587.2037213,I,0.00,16.25,0.00
1767579587.2237196,I,0.00,17.50,0.00
1767579587.2434013,I,0.00,17.50,0.00
1767579587.2635422,I,0.00,16.25,0.00
1767579587.2836435,I,0.00,17.50,0.00
1767579587.2966442,T,42.81,27.37
1767579587.303642,I,0.00,17.50,0.00
1767579587.3236434,I,0.00,17.50,0.00
1767579587.3441684,I,0.00,16.25,0.00
1767579587.3639748,I,0.00,17.50,0.00
1767579587.3840337,I,0.00,17.50,0.00
1767579587.396825,T,42.81,27.37
1767579587.4039576,I,0.00,17.50,0.00
1767579587.4237227,I,0.00,16.25,0.00
1767579587.4442394,I,0.00,16.25,0.00
1767579587.46336,I,0.00,17.50,0.00
1767579587.4839947,I,0.00,17.50,0.00
1767579587.4969916,T,42.81,27.37
1767579587.5039947,I,0.00,17.50,0.00
1767579587.5240836,I,0.00,17.50,0.00
1767579587.5435991,I,0.00,17.50,0.00
1767579587.5636032,I,0.00,16.25,0.00
1767579587.5836003,I,0.00,17.50,0.00
1767579587.596598,T,42.81,27.44
1767579587.603599,I,0.00,17.50,0.00
1767579587.6235993,I,0.00,15.00,0.00
1767579587.6441123,I,0.00,17.50,0.00
1767579587.663687,I,0.00,17.50,0.00
1767579587.683687,I,0.00,17.50,0.00
1767579587.6966882,T,42.81,27.44
1767579587.7036874,I,0.00,17.50,0.00
1767579587.7239664,I,0.00,17.50,0.00
1767579587.7441216,I,0.00,16.25,0.00
1767579587.7641199,I,0.00,17.50,0.00
1767579587.7841215,I,0.00,17.50,0.00
1767579587.7971222,T,42.81,27.44
1767579587.8042107,I,0.00,16.25,0.00
1767579587.8232753,I,0.00,17.50,0.00
1767579587.843793,I,0.00,16.25,0.00
1767579587.8637934,I,0.00,17.50,0.00
1767579587.8839602,I,0.00,17.50,0.00
1767579587.8969584,T,42.75,27.44
1767579587.9040463,I,0.00,16.25,0.00
1767579587.923797,I,0.00,16.25,0.00
1767579587.9437408,I,0.00,16.25,0.00
1767579587.9636075,I,0.00,16.25,0.00
1767579587.9836075,I,0.00,16.25,0.00
1767579587.9966075,T,42.75,27.44
1767579588.0036058,I,0.00,16.25,0.00
1767579588.0236099,I,0.00,17.50,0.00
1767579588.0441284,I,0.00,17.50,0.00
1767579588.064127,I,0.00,17.50,0.00
1767579588.0841303,I,0.00,16.25,0.00
1767579588.0971272,T,42.75,27.44
1767579588.1041276,I,0.00,17.50,0.00
1767579588.1242812,I,0.00,17.50,0.00
1767579588.144184,I,0.00,17.50,0.00
1767579588.1644225,I,0.00,16.25,0.00
1767579588.1834228,I,0.00,16.25,0.00
1767579588.196499,T,42.69,27.50
1767579588.203499,I,0.00,16.25,0.00
1767579588.2234995,I,0.00,17.50,0.00
1767579588.2442362,I,0.00,18.75,0.00
1767579588.2642374,I,0.00,17.50,0.00
1767579588.283676,I,0.00,17.50,0.00
1767579588.2967029,T,42.69,27.50
1767579588.3037078,I,0.00,16.25,0.00
1767579588.3237042,I,0.00,17.50,0.00
1767579588.3439724,I,0.00,16.25,0.00
1767579588.3641806,I,0.00,16.25,0.00
1767579588.3835828,I,0.00,17.50,0.00
1767579588.396724,T,42.69,27.50
1767579588.4038053,I,0.00,16.25,0.00
1767579588.4238048,I,0.00,16.25,0.00
1767579588.4438639,I,0.00,16.25,0.00
1767579588.463665,I,0.00,16.25,0.00
1767579588.4834003,I,0.00,17.50,0.00
1767579588.4966996,T,42.63,27.56
1767579588.5038676,I,0.00,17.50,0.00
1767579588.5238535,I,0.00,17.50,0.00
1767579588.543943,I,0.00,17.50,0.00
1767579588.5639431,I,0.00,16.25,0.00
1767579588.5839458,I,0.00,16.25,0.00
1767579588.5970144,T,42.63,27.56
1767579588.6041048,I,0.00,17.50,0.00
1767579588.6241856,I,0.00,15.00,0.00
1767579588.6440966,I,0.00,16.25,0.00
1767579588.6642952,I,0.00,16.25,0.00
1767579588.6840117,I,0.00,17.50,0.00
1767579588.697014,T,42.63,27.56
1767579588.7040856,I,0.00,17.50,0.00
1767579588.724142,I,0.00,16.25,0.00
1767579588.7434893,I,0.00,17.50,0.00
1767579588.7637837,I,0.00,17.50,0.00
1767579588.7837842,I,0.00,17.50,0.00
1767579588.796784,T,42.63,27.56
1767579588.803886,I,0.00,16.25,0.00
1767579588.8238857,I,0.00,17.50,0.00
1767579588.8434052,I,0.00,16.25,0.00
1767579588.864217,I,0.00,17.50,0.00
1767579588.8842187,I,0.00,17.50,0.00
1767579588.896673,T,42.63,27.56
1767579588.9036698,I,0.00,16.25,0.00
1767579588.9236715,I,0.00,17.50,0.00
1767579588.9441879,I,0.00,17.50,0.00
1767579588.9642835,I,0.00,17.50,0.00
1767579588.9842534,I,0.00,17.50,0.00
1767579588.9963439,T,42.63,27.56
1767579589.0033362,I,0.00,17.50,0.00
1767579589.0235593,I,0.00,16.25,0.00
1767579589.044173,I,0.00,17.50,0.00
1767579589.063368,I,0.00,16.25,0.00
1767579589.0834136,I,0.00,17.50,0.00
1767579589.0964096,T,42.56,27.69
1767579589.1034102,I,0.00,16.25,0.00
1767579589.124022,I,0.00,17.50,0.00
1767579589.1434906,I,0.00,17.50,0.00
1767579589.1634889,I,0.00,16.25,0.00
1767579589.1834888,I,0.00,17.50,0.00
1767579589.1966362,T,42.56,27.69
1767579589.203775,I,0.00,16.25,0.00
1767579589.2237744,I,0.00,17.50,0.00
1767579589.2442853,I,0.00,17.50,0.00
1767579589.2642875,I,0.00,17.50,0.00
1767579589.2833807,I,0.00,17.50,0.00
1767579589.2963793,T,42.56,27.69
1767579589.3033762,I,0.00,17.50,0.00
1767579589.3233824,I,0.00,16.25,0.00
1767579589.343894,I,0.00,15.00,0.00
1767579589.3640037,I,0.00,16.25,0.00
1767579589.3840861,I,0.00,17.50,0.00
1767579589.3970857,T,42.50,27.69
1767579589.4036658,I,0.00,16.25,0.00
1767579589.423663,I,0.00,16.25,0.00
1767579589.4441793,I,0.00,16.25,0.00
1767579589.4642556,I,0.00,17.50,0.00
1767579589.4840133,I,0.00,17.50,0.00
1767579589.4960904,T,42.50,27.69
1767579589.5035198,I,0.00,16.25,0.00
1767579589.5235183,I,0.00,17.50,0.00
1767579589.5441306,I,0.00,17.50,0.00
1767579589.5640323,I,0.00,17.50,0.00
1767579589.5840166,I,0.00,16.25,0.00
1767579589.5970693,T,42.50,27.69
1767579589.6033049,I,0.00,16.25,0.00
1767579589.6233027,I,0.00,16.25,0.00
1767579589.6435008,I,0.00,16.25,0.00
1767579589.663291,I,0.00,16.25,0.00
1767579589.683449,I,0.00,16.25,0.00
1767579589.6968794,T,42.50,27.75
1767579589.7038755,I,0.00,17.50,0.00
1767579589.7238774,I,0.00,17.50,0.00
1767579589.7444055,I,0.00,17.50,0.00
1767579589.7634046,I,0.00,16.25,0.00
1767579589.7834883,I,0.00,17.50,0.00
1767579589.7965732,T,42.50,27.75
1767579589.8035703,I,0.00,17.50,0.00
1767579589.8235705,I,0.00,17.50,0.00
1767579589.8438358,I,0.00,17.50,0.00
1767579589.8638377,I,0.00,17.50,0.00
1767579589.883837,I,0.00,18.75,0.00
1767579589.8969672,T,42.50,27.75
1767579589.903459,I,0.00,16.25,0.00
1767579589.9235475,I,0.00,16.25,0.00
1767579589.9440622,I,0.00,17.50,0.00
1767579589.9642668,I,0.00,16.25,0.00
1767579589.9841325,I,0.00,17.50,0.00
1767579589.997132,T,42.38,27.81
1767579590.0041327,I,0.00,17.50,0.00
1767579590.024133,I,0.00,17.50,0.00
1767579590.0441513,I,0.00,17.50,0.00
1767579590.064249,I,0.00,17.50,0.00
1767579590.0842485,I,0.00,16.25,0.00
1767579590.0963264,T,42.38,27.81
1767579590.1034162,I,0.00,17.50,0.00
1767579590.1239727,I,0.00,17.50,0.00
1767579590.1436071,I,0.00,17.50,0.00
1767579590.1638005,I,0.00,17.50,0.00
1767579590.183889,I,0.00,18.75,0.00
1767579590.1958878,T,42.38,27.81
1767579590.2036538,I,0.00,16.25,0.00
1767579590.2237377,I,0.00,17.50,0.00
1767579590.244261,I,0.00,16.25,0.00
1767579590.2635834,I,0.00,16.25,0.00
1767579590.2836387,I,0.00,17.50,0.00
1767579590.2966394,T,42.38,27.81
1767579590.3033137,I,0.00,16.25,0.00
1767579590.3238273,I,0.00,17.50,0.00
1767579590.3440046,I,0.00,16.25,0.00
1767579590.3641088,I,0.00,16.25,0.00
1767579590.3841074,I,0.00,17.50,0.00
1767579590.397109,T,42.38,27.81
1767579590.4042222,I,0.00,17.50,0.00
1767579590.4242678,I,0.00,16.25,0.00
1767579590.4435694,I,0.00,17.50,0.00
1767579590.4642968,I,0.00,16.25,0.00
1767579590.4834154,I,0.00,17.50,0.00
1767579590.4964163,T,42.38,27.81
1767579590.5034115,I,0.00,16.25,0.00
1767579590.5236568,I,0.00,17.50,0.00
1767579590.5442276,I,0.00,16.25,0.00
1767579590.564229,I,0.00,16.25,0.00
1767579590.5842273,I,0.00,17.50,0.00
1767579590.596618,T,42.38,27.87
1767579590.6036706,I,0.00,17.50,0.00
1767579590.6236706,I,0.00,16.25,0.00
1767579590.6441975,I,0.00,17.50,0.00
1767579590.6642807,I,0.00,17.50,0.00
1767579590.683367,I,0.00,17.50,0.00
1767579590.696366,T,42.38,27.87
1767579590.7033694,I,0.00,17.50,0.00
1767579590.7234395,I,0.00,16.25,0.00
1767579590.7435114,I,0.00,17.50,0.00
1767579590.7635088,I,0.00,16.25,0.00
1767579590.7836514,I,0.00,17.50,0.00
1767579590.7967076,T,42.38,27.87
1767579590.8037074,I,0.00,16.25,0.00
1767579590.8237073,I,0.00,17.50,0.00
1767579590.844178,I,0.00,17.50,0.00
1767579590.8643107,I,0.00,17.50,0.00
1767579590.8833175,I,0.00,16.25,0.00
1767579590.895722,T,42.25,27.94
1767579590.9042752,I,0.00,17.50,0.00
1767579590.9242706,I,0.00,16.25,0.00
1767579590.9439168,I,0.00,16.25,0.00
1767579590.9636352,I,0.00,16.25,0.00
1767579590.9838636,I,0.00,17.50,0.00
1767579590.9962938,T,42.25,27.94
1767579591.0032914,I,0.00,17.50,0.00
1767579591.0232937,I,0.00,16.25,0.00
1767579591.0438137,I,0.00,17.50,0.00
1767579591.063813,I,0.00,17.50,0.00
1767579591.083813,I,0.00,17.50,0.00
1767579591.0969045,T,42.25,27.94
1767579591.1039028,I,0.00,16.25,0.00
1767579591.1236773,I,0.00,17.50,0.00
1767579591.1441896,I,0.00,16.25,0.00
1767579591.1641896,I,0.00,17.50,0.00
1767579591.1833577,I,0.00,16.25,0.00
1767579591.1963592,T,42.25,27.94
1767579591.2033596,I,0.00,17.50,0.00
1767579591.2233603,I,0.00,17.50,0.00
1767579591.243967,I,0.00,16.25,0.00
1767579591.2639678,I,0.00,16.25,0.00
1767579591.2839653,I,0.00,17.50,0.00
1767579591.2969706,T,42.25,27.94
1767579591.3039687,I,0.00,16.25,0.00
1767579591.3241012,I,0.00,16.25,0.00
1767579591.3436062,I,0.00,16.25,0.00
1767579591.3636131,I,0.00,16.25,0.00
1767579591.3837876,I,0.00,17.50,0.00
1767579591.3968494,T,42.25,27.94
1767579591.4038494,I,0.00,16.25,0.00
1767579591.4238498,I,0.00,16.25,0.00
1767579591.4433591,I,0.00,16.25,0.00
1767579591.4641051,I,0.00,17.50,0.00
1767579591.4836197,I,0.00,16.25,0.00
1767579591.4964824,T,42.19,28.00
1767579591.5034847,I,0.00,17.50,0.00
1767579591.523577,I,0.00,16.25,0.00
1767579591.5441556,I,0.00,17.50,0.00
1767579591.5631645,I,0.00,16.25,0.00
1767579591.583872,I,0.00,16.25,0.00
1767579591.597034,T,42.19,28.00
1767579591.604034,I,0.00,16.25,0.00
1767579591.624231,I,0.00,17.50,0.00
1767579591.643857,I,0.00,16.25,0.00
1767579591.6642325,I,0.00,16.25,0.00
1767579591.6842322,I,0.00,17.50,0.00
1767579591.6972318,T,42.19,28.00
1767579591.7033153,I,0.00,16.25,0.00
1767579591.7233346,I,0.00,16.25,0.00
1767579591.7437675,I,0.00,17.50,0.00
1767579591.763843,I,0.00,17.50,0.00
1767579591.7840517,I,0.00,16.25,0.00
1767579591.7962356,T,42.13,28.06
1767579591.8033028,I,0.00,17.50,0.00
1767579591.8233063,I,0.00,15.00,0.00
1767579591.8438141,I,0.00,17.50,0.00
1767579591.863796,I,0.00,17.50,0.00
1767579591.8838842,I,0.00,17.50,0.00
1767579591.8970118,T,42.13,28.06
1767579591.904088,I,0.00,16.25,0.00
1767579591.9237638,I,0.00,17.50,0.00
1767579591.9438717,I,0.00,16.25,0.00
1767579591.9636347,I,0.00,17.50,0.00
1767579591.9837117,I,0.00,16.25,0.00
1767579591.9970288,T,42.13,28.06
1767579592.0041037,I,0.00,17.50,0.00
1767579592.0242167,I,0.00,16.25,0.00
1767579592.0438972,I,0.00,16.25,0.00
1767579592.0640242,I,0.00,17.50,0.00
1767579592.084024,I,0.00,16.25,0.00
1767579592.0970232,T,42.13,28.06
1767579592.1040254,I,0.00,17.50,0.00
1767579592.1241734,I,0.00,17.50,0.00
1767579592.1439824,I,0.00,17.50,0.00
1767579592.1634934,I,0.00,16.25,0.00
1767579592.1837032,I,0.00,16.25,0.00
1767579592.1967905,T,42.13,28.06
1767579592.2037892,I,0.00,17.50,0.00
1767579592.224047,I,0.00,17.50,0.00
1767579592.2442083,I,0.00,17.50,0.00
1767579592.2642417,I,0.00,17.50,0.00
1767579592.2832422,I,0.00,16.25,0.00
1767579592.2963321,T,42.13,28.06
1767579592.3033917,I,0.00,17.50,0.00
1767579592.3238149,I,0.00,17.50,0.00
1767579592.3443468,I,0.00,17.50,0.00
1767579592.3638365,I,0.00,16.25,0.00
1767579592.3841507,I,0.00,16.25,0.00
1767579592.3962317,T,42.06,28.12
1767579592.4032278,I,0.00,16.25,0.00
1767579592.4242303,I,0.00,17.50,0.00
1767579592.4435225,I,0.00,17.50,0.00
1767579592.4640956,I,0.00,17.50,0.00
1767579592.4841015,I,0.00,17.50,0.00
1767579592.4964771,T,42.06,28.12
1767579592.503566,I,0.00,17.50,0.00
1767579592.5235672,I,0.00,16.25,0.00
1767579592.5438054,I,0.00,17.50,0.00
1767579592.5638764,I,0.00,17.50,0.00
1767579592.5838745,I,0.00,17.50,0.00
1767579592.5968754,T,42.06,28.12
1767579592.6038754,I,0.00,16.25,0.00
1767579592.6241038,I,0.00,17.50,0.00
1767579592.6441681,I,0.00,17.50,0.00
1767579592.6636853,I,0.00,17.50,0.00
1767579592.6836843,I,0.00,17.50,0.00
1767579592.6967735,T,42.00,28.19
1767579592.7037733,I,0.00,17.50,0.00
1767579592.7237709,I,0.00,16.25,0.00
1767579592.743826,I,0.00,17.50,0.00
1767579592.7639294,I,0.00,16.25,0.00
1767579592.7839272,I,0.00,17.50,0.00
1767579592.7969337,T,42.00,28.19
1767579592.803927,I,0.00,17.50,0.00
1767579592.8240073,I,0.00,17.50,0.00
1767579592.8440845,I,0.00,18.75,0.00
1767579592.8635957,I,0.00,17.50,0.00
1767579592.883781,I,0.00,17.50,0.00
1767579592.8970912,T,42.00,28.19
1767579592.9040933,I,0.00,17.50,0.00
1767579592.924095,I,0.00,17.50,0.00
1767579592.9441018,I,0.00,16.25,0.00
1767579592.9643118,I,0.00,17.50,0.00
1767579592.983468,I,0.00,17.50,0.00
1767579592.9966965,T,42.00,28.19
1767579593.0041933,I,0.00,17.50,0.00
1767579593.0232902,I,0.00,16.25,0.00
1767579593.0445237,I,0.00,17.50,0.00
1767579593.0641057,I,0.00,16.25,0.00
1767579593.0841045,I,0.00,17.50,0.00
1767579593.0971053,T,42.00,28.19
1767579593.1041062,I,0.00,17.50,0.00
1767579593.1242235,I,0.00,17.50,0.00
1767579593.1443136,I,0.00,16.25,0.00
1767579593.1638272,I,0.00,17.50,0.00
1767579593.184053,I,0.00,16.25,0.00
1767579593.197053,T,42.00,28.19
1767579593.2040563,I,0.00,17.50,0.00
1767579593.224256,I,0.00,16.25,0.00
1767579593.2442586,I,0.00,17.50,0.00
1767579593.2633917,I,0.00,17.50,0.00
1767579593.283647,I,0.00,17.50,0.00
1767579593.296714,T,41.94,28.19
1767579593.3037133,I,0.00,16.25,0.00
1767579593.3239145,I,0.00,17.50,0.00
1767579593.3439188,I,0.00,16.25,0.00
1767579593.364301,I,0.00,16.25,0.00
1767579593.3838856,I,0.00,16.25,0.00
1767579593.3970118,T,41.94,28.19
1767579593.4040074,I,0.00,17.50,0.00
1767579593.424006,I,0.00,16.25,0.00
1767579593.443274,I,0.00,17.50,0.00
1767579593.4638891,I,0.00,16.25,0.00
1767579593.4839919,I,0.00,17.50,0.00
1767579593.4961975,T,41.94,28.19
1767579593.5038254,I,0.00,17.50,0.00
1767579593.52391,I,0.00,16.25,0.00
1767579593.5439305,I,0.00,16.25,0.00
1767579593.5635161,I,0.00,16.25,0.00
1767579593.583601,I,0.00,16.25,0.00
1767579593.5966015,T,41.88,28.25
1767579593.6035986,I,0.00,17.50,0.00
1767579593.6237662,I,0.00,16.25,0.00
1767579593.6438076,I,0.00,17.50,0.00
1767579593.6643174,I,0.00,17.50,0.00
1767579593.683576,I,0.00,16.25,0.00
1767579593.6966462,T,41.88,28.25
1767579593.7036457,I,0.00,16.25,0.00
1767579593.723798,I,0.00,17.50,0.00
1767579593.7441962,I,0.00,16.25,0.00
1767579593.76437,I,0.00,17.50,0.00
1767579593.784369,I,0.00,16.25,0.00
1767579593.796368,T,41.88,28.25
1767579593.8033664,I,0.00,17.50,0.00
1767579593.8234499,I,0.00,16.25,0.00
1767579593.8439353,I,0.00,17.50,0.00
1767579593.8634524,I,0.00,16.25,0.00
1767579593.8834503,I,0.00,17.50,0.00
1767579593.8964508,T,41.88,28.31
1767579593.9035306,I,0.00,17.50,0.00
1767579593.923602,I,0.00,17.50,0.00
1767579593.9435403,I,0.00,16.25,0.00
1767579593.9639013,I,0.00,17.50,0.00
1767579593.9835477,I,0.00,16.25,0.00
1767579593.9966476,T,41.88,28.31
1767579594.0040338,I,0.00,17.50,0.00
1767579594.024197,I,0.00,17.50,0.00
1767579594.0437615,I,0.00,17.50,0.00
1767579594.0640438,I,0.00,16.25,0.00
1767579594.0842054,I,0.00,18.75,0.00
1767579594.0973847,T,41.88,28.31
1767579594.1034808,I,0.00,16.25,0.00
1767579594.1234782,I,0.00,17.50,0.00
1767579594.1437166,I,0.00,16.25,0.00
1767579594.163516,I,0.00,17.50,0.00
1767579594.1835725,I,0.00,17.50,0.00
1767579594.1965742,T,41.81,28.31
1767579594.2035744,I,0.00,17.50,0.00
1767579594.2240732,I,0.00,16.25,0.00
1767579594.2441542,I,0.00,17.50,0.00
1767579594.26393,I,0.00,16.25,0.00
1767579594.2834024,I,0.00,17.50,0.00
1767579594.2964044,T,41.81,28.31
1767579594.3034003,I,0.00,17.50,0.00
1767579594.3234,I,0.00,17.50,0.00
1767579594.343411,I,0.00,17.50,0.00
1767579594.3638785,I,0.00,17.50,0.00
1767579594.3839421,I,0.00,16.25,0.00
1767579594.3969424,T,41.81,28.31
1767579594.4039438,I,0.00,17.50,0.00
1767579594.4239435,I,0.00,17.50,0.00
1767579594.4439511,I,0.00,17.50,0.00
1767579594.4635804,I,0.00,17.50,0.00
1767579594.4836667,I,0.00,18.75,0.00
1767579594.4966722,T,41.75,28.37
1767579594.5040746,I,0.00,17.50,0.00
1767579594.523385,I,0.00,17.50,0.00
1767579594.5436459,I,0.00,16.25,0.00
1767579594.564274,I,0.00,17.50,0.00
1767579594.5833297,I,0.00,16.25,0.00
1767579594.5963292,T,41.75,28.37
1767579594.6034026,I,0.00,17.50,0.00
1767579594.6234798,I,0.00,16.25,0.00
1767579594.64349,I,0.00,17.50,0.00
1767579594.6639965,I,0.00,17.50,0.00
1767579594.684145,I,0.00,16.25,0.00
1767579594.6962001,T,41.75,28.37
1767579594.704198,I,0.00,16.25,0.00
1767579594.7234576,I,0.00,17.50,0.00
1767579594.7435143,I,0.00,17.50,0.00
1767579594.7640238,I,0.00,17.50,0.00
1767579594.7840257,I,0.00,16.25,0.00
1767579594.796607,T,41.75,28.37
1767579594.803609,I,0.00,17.50,0.00
1767579594.8236065,I,0.00,17.50,0.00
1767579594.843615,I,0.00,16.25,0.00
1767579594.8641272,I,0.00,17.50,0.00
1767579594.884126,I,0.00,16.25,0.00
1767579594.8971262,T,41.75,28.37
1767579594.9041262,I,0.00,17.50,0.00
1767579594.923324,I,0.00,17.50,0.00
1767579594.944178,I,0.00,17.50,0.00
1767579594.9636903,I,0.00,17.50,0.00
1767579594.9838989,I,0.00,17.50,0.00
1767579594.9969075,T,41.75,28.37
1767579595.0039055,I,0.00,17.50,0.00
